切片,変数1,変数2,変数3,変数4,変数5,誤差項
5,9.437672207191037,28.6068044091938,396.97499946495384,8702048098.778725,0.26851824345801806,1.2213760062889631
5,2.9014191266023124,5.9697866133993776,405.7631622340888,8.883485552693136e+23,0.3620601516518835,1.3185912513619233
5,5.520202580204467,4.483518665972498,235.0938762036681,74493998519759.67,0.36294561633265954,0.5658027913013501
5,9.821505282422452,1.2488095494608467,416.6282096015424,5.352022214412257e+25,0.4262071957931307,1.5194559572355237
5,-4.921934111567175,3.3534771825133802,52.11838696851872,61174309714.7706,0.3017496650330036,-1.0255671636038075
5,4.730163397410427,32.187377635580155,399.1907344290961,139331.97510612453,0.24906198691785925,-1.5939617668383959
5,-1.440834404867624,28.47222217544067,139.04281488937937,2.002379970551323e+20,0.48977125780229663,-0.5574941925149681
5,7.427539483524647,3.5180869592696054,488.59908008241473,4.063496479435952e+16,0.424510091568766,0.7025692260943392
5,6.077841301219538,20.8920821450635,105.60756678054175,821189934575629.0,0.6511889268009609,0.03920411164754274
5,9.12139828851439,19.14365123010488,270.2467159542067,10960140555166.477,0.3080639736627723,0.9424212263702341
5,-3.227502672221128,27.704838214076723,255.16613072971148,1.618212630167506e+20,0.5271487908859018,1.4995106384576684
5,-3.583275468779032,7.217830278380206,333.1240822393519,19733652374574.875,0.7297913271129262,-0.5762628079688465
5,-4.096629665212548,13.597701758441232,218.64281363575202,3.507735951648607e+19,0.32314897091657185,-1.2973205305033162
5,8.47968798403478,20.285943001059465,152.84718567836302,13295651.413538212,0.7367496676012936,0.6372237738105108
5,-4.202001041592858,6.675082460621232,183.22638500010495,2.5404873453251336e+27,0.36070300879278516,0.11669753372946554
5,7.750864308223303,14.344035731462954,209.5045040506269,1.6053750600880685e+21,0.32501592485788383,-1.1128667759783708
5,8.667913428742002,12.507254030076066,35.110627621686106,5.772926232840717e+16,0.5881025501108048,-0.7458582833801796
5,6.808795173901599,22.83946091449851,182.4046049155849,1.650858706923477e+20,0.24898260536677022,0.09578285831308417
5,-2.762673192149825,4.235231280954192,439.8653917543868,4.061120479464885e+21,0.27419477051173813,0.21945833877887064
5,-2.7794032902094754,9.502007980418686,153.74983091635195,5.5716662881814765e+23,0.264188082033358,0.5858876676490122
5,-2.052717013680141,7.526288821712176,20.292390200691127,1.8149920372583222e+20,0.3625990671971865,-0.8921538035561117
5,9.614822567538168,15.04580413090766,438.85964515059334,1483390541310.6292,0.7743202772646279,0.8728371966173101
5,-0.29214380377804083,23.464760774649093,408.56578011028733,7.190635278010318e+19,0.2114797288741908,0.3742560694807759
5,0.8634852961224517,4.639940865415005,265.52849196821035,524533933.41348326,0.5611090868041664,-0.17176292558090903
5,9.757619487998552,19.12163460586191,233.0034024025548,2.0159311234549162e+17,0.13374519834790827,-1.1889375609520139
5,0.25367248626932515,15.997021196705578,128.0086575743087,5.1121286346612875e+23,0.19489992989408259,0.5989900994189408
5,4.828519531050203,6.849419567529619,232.5260718974149,297711427035.2746,0.33157507582631146,-0.15824184120515525
5,8.609340219121833,9.117755290544931,435.5515735925116,3.15676557540736e+24,0.2670885501150844,-0.2521961841501137
5,1.938214846563227,17.723355420319947,131.94150412292532,7.485197441350651e+24,0.644612051111132,0.4831460192710525
5,7.950059876523474,6.931634933254992,483.7628576122106,2.7283027533037384e+16,0.4119846015214969,0.39309755583512207
5,9.007801508393953,0.7809838613942224,430.8270512353783,37089565835905.34,0.5627375917511356,-0.28281110848619434
5,6.085572229649674,23.84528718229341,401.7771318424088,1.2505473299587225e+24,0.2632568956591989,0.9652167677687823
5,2.06807966201732,26.33131896513367,31.59612660205078,3.698151565832236e+19,0.2622293676172794,0.6464090076616248
5,5.326366589219649,3.214758296731678,37.0934038624804,1.4574248999862595e+17,0.32866060924374096,-1.3414295953506232
5,7.862707572605171,24.192585178149635,475.92218705464495,5.392387540079853e+18,0.255909030775827,-2.4610316607669107
5,9.932801177027569,31.451622131303893,311.66560235802046,2.0238207973352044e+23,0.2195976729687462,-0.8337627462584567
5,-2.515381762905622,15.509960332891882,327.66707160747177,275878939367552.22,0.2402660975309657,-0.0781394481859447
5,0.25057799949284565,16.245336365763823,215.04806334456063,3070562742517243.0,0.4448977342818742,-1.0355816093278507
5,8.322605380647163,8.734770678909364,289.0250584937314,95601604551628.03,0.3965847690225899,-0.6178004485370217
5,-1.0541100560005345,18.494640495533574,344.8118293249169,1.4568675669484234e+16,0.26487637120397595,1.2818579037805324
5,1.0944570655144812,15.98568904652302,85.99650577639075,3.4409275797646545e+19,0.045524762475186574,0.7520051867265632
5,9.689123087698928,15.210749680702325,284.6333273764271,1.3902119756026872e+18,0.20877570585036337,1.30825776037329
5,5.86134153042763,5.582483179796353,300.37265485477917,453984976186.8704,0.25480514214416533,-0.23696036615368785
5,-2.2035226086174413,0.19366172288648595,361.5003596035161,5.268665443982071e+27,0.19964059223523775,-1.1135129229808958
5,6.093978114476949,15.231401030237135,172.56079645313048,9.63507144159349e+18,0.23133347402283205,-1.4305266983805818
5,-0.8329170077576924,0.6554564137420037,125.58739110345806,2858485634489790.5,0.4989302448059325,0.4052699470858486
5,1.113771423695427,13.984721360881247,22.277763005949954,4.663494896202861e+22,0.6398652019258344,-0.8309902689878262
5,-0.6121012143308002,4.941054923118687,73.30863724782961,77550804281695.33,0.2186732205090521,1.2802820566532707
5,-3.986212029391333,10.211787486341366,316.8896496327421,1.4695321280879933e+18,0.38892815623837307,-1.1001379511083802
5,2.2296849079918033,19.494393729982832,401.5199203892824,664974539403171.0,0.2375968939129808,-0.40148231639757215
5,-3.940978923648859,19.572923866268027,68.42420446181211,4.334237042771815e+16,0.1727435622645377,-1.296117310840471
5,2.856693985230077,26.012148411783656,385.10807588915566,5.284584712367763e+19,0.24713184902554292,1.73965139479364
5,1.7047392503626622,1.7559883143033814,471.8523622893732,6.157946601097535e+20,0.5396328181089501,1.0601303750549693
5,-1.7547980551334952,10.108165809034048,260.2918062744002,13756941581.00716,0.5026948517909567,-0.9016424351435661
5,-1.7013127236520793,19.83778006855602,19.28563998019827,6.539922620691583e+16,0.2823667552915802,-0.709817241405889
5,4.332330539442259,5.01409514537556,40.71899093402897,11740689191345.887,0.2861471466616434,-1.3127774838689612
5,5.286709602199572,8.864848442514486,15.050795582380475,30089427.075656936,0.22345306240754811,0.5986191459098118
5,7.871377006110267,29.435444589839022,27.573258678488333,9646223897596710.0,0.2571061233990165,0.34262295293429734
5,-2.4953222852506363,9.22733876549194,356.97510632648806,3159458489860.3296,0.23729398854977907,-0.6975675452882847
5,-4.254009382490956,1.0125445457390794,170.35557967254908,626641926296653.9,0.5599078298445466,1.213058848369403
5,4.636806544320738,20.00100222889099,68.63547852678334,1.5724145549047938e+24,0.15915255346196713,-0.3878719676356761
5,-3.1337525278170246,19.290894698104285,25.635165628439523,2675838547835578.0,0.3301393819450624,0.8078128818058069
5,6.842942816060692,15.377694580994575,49.373480846709015,4.916312107655305e+16,0.3014677745214813,-0.06869784837036122
5,6.383648056646106,16.14034229911695,183.2035798990217,9.718336302394141e+21,0.1382821363787728,0.473683972487628
5,9.270279449041615,4.760589320343999,404.2552532312843,1.55145671571401e+23,0.35930185696018363,-0.6850768737978752
5,-2.4624576932207347,16.647179968859348,223.37760384660513,3189708600600652.0,0.6795007673620904,-1.6433657373353545
5,2.629718537197551,10.996210290022137,122.64506324590273,4.1272690591835613e+23,0.09025431609636254,-0.12350123023950518
5,4.881135573890649,9.918284237002082,49.78659691842955,20132895577419.03,0.45703967012617347,-0.1566068855025184
5,-4.78598717172494,2.3680594160767714,298.53129270245455,1.894296353522825e+24,0.4315807391864947,-0.8149730379281228
5,3.865012863498631,9.883278645398024,191.58181773008363,4.066513464521896e+21,0.34984646620769083,-1.3999838282552806
5,6.089713609373467,3.6652073282195863,482.23759005899603,2.4375240172716003e+19,0.6522396802229518,-1.7872409879348858
5,0.8705321175874978,22.624950032196086,151.43181731655142,9.498689094826836e+21,0.492484005760034,0.22617786044850605
5,-3.11013156372623,15.40045080522803,322.26542248208955,5.587941321944944e+17,0.318359071818166,-0.746432852245366
5,6.5808077839993935,5.532748625621722,52.544819565733384,3.161497988897924e+16,0.6461265660486317,0.5807142006633649
5,8.63154568109415,17.753446632114837,251.3225029984208,190168720351622.06,0.2903109589481813,2.8235159929860396
5,-0.08410308824054269,14.073522509957106,183.44602648470888,3.900579399676167e+23,0.2839427887950965,-1.0419095261486147
5,-3.4395567684049304,7.923382167198871,182.9189350630975,91852776525.15771,0.14902051269913966,-0.5491719445181061
5,8.028098751372134,6.56326537219256,72.6265896262873,1.4597738230533782e+17,0.5084629655202337,-1.604729810785988
5,0.8250461460126388,5.487964670024953,469.1135771043083,8.510674918921958e+18,0.32596691935852584,-1.8696289373284536
5,5.779809501919937,1.8345952339222835,302.15959918914865,1.6531944326162912e+17,0.29758791284515934,-0.8795182906115523
5,2.8352116672330325,11.618345110871026,357.088609277284,8244050581638436.0,0.2564432826578184,-0.25804392039772955
5,6.043510993552497,18.347155727206946,79.63764389146833,4.493558743979233e+21,0.21624538947037428,-1.9667321198445544
5,0.26937241028430314,4.203683794234361,15.95427101294618,1.0449520698873278e+23,0.43662077904522434,1.6172759781151105
5,9.349535368481584,2.779305896341712,163.3526468158134,41742759280.25934,0.4425575320752648,-0.1619496760038658
5,0.909563577697968,25.504860729426674,307.79979664713363,9.346565452317643e+18,0.691687548134504,-1.074446507829749
5,8.814986940218105,20.933978072752804,404.8864012176989,355752571156162.94,0.24843635525499252,0.2360431674396358
5,1.2729363708626433,19.188008777616798,73.34961388136412,117052456690.50479,0.40786338630266095,-0.8994423074752015
5,7.195614159347748,5.4092636901314,156.17057638113207,3.997441525285673e+16,0.542201850950536,1.9130174983592123
5,5.323818037602267,28.105731906381713,333.3297592671021,5.192602380399119e+21,0.4137978205035192,1.7201915068607314
5,-0.8242630437882665,25.19008498382923,62.048358413721616,1000501.4354093116,0.39619952092203586,0.9415064067008726
5,3.278379510796583,4.610468949330849,37.165757772167105,486668179588438.56,0.6881436047208938,-0.36161853402410116
5,0.6684203919903311,4.416491011166086,73.80471697830407,146120819661.12122,0.269880555045672,0.36058525943389363
5,9.898233235861955,16.28788364425002,37.5556025456141,3555646891.049515,0.524794569297318,1.051996620925595
5,-1.5333125353343395,7.901812482096617,293.1113715150529,1544714230484937.0,0.544592700117848,1.8420460226685973
5,5.7652515964624484,8.458894109464868,38.0297087293485,6.104308213377785e+21,0.25389371032304175,-1.4234173645222532
5,-1.938926790049622,24.345496848764817,393.21142988312147,6.71567890549893e+17,0.23260209756912362,-0.11237424829666301
5,8.05508136613225,3.389434006567072,281.12870680788603,1.0937770155811414e+17,0.40010650474145143,-1.1662228693985903
5,6.562834661399409,26.889679261831585,282.89739628901503,4.981072899007779e+18,0.28648317076455965,-0.2902611347378882
5,-1.8515770144907067,12.87131559247635,23.22615957231527,347965112031.84985,0.4719218177242334,3.1955261967374557
5,6.145969081627738,4.399356301268532,12.179183794693525,5.012414443700464e+22,0.22504176388924726,-0.005665352041372059
5,5.15109250106484,4.06489047615222,276.58164169651366,210432353128955.47,0.4423401174446654,0.9070808701373121
5,-1.8688008991183835,12.46589743407964,180.32301809639415,4.322816920589588e+20,0.7250311970223386,-0.5660434157228416
5,-1.2083078732422599,34.142718974625275,418.56972106433375,6.535018255669643e+18,0.15460709725174934,1.0494303006045764
5,4.0963478546854795,11.925224207685561,118.35726961453808,1.3227144482014926e+23,0.46621577310493745,-0.001997287979733803
5,-2.69620535595271,0.7984765973099952,116.22536259626648,3650402226178848.5,0.5471215725351297,-1.1303015921640847
5,6.428910044564102,4.610083949262855,217.10821728491356,1.8473878301317924e+18,0.22065499243751413,-2.537116152517539
5,2.710943246473062,5.829994485284468,259.4094125390235,2782516526269.196,0.2886377128890781,-0.1318352285545907
5,-1.9631194179995437,13.724103205688138,474.6402006797892,3.3135486275396604e+21,0.2196141637589775,-1.1038273822466738
5,1.5434073012486502,6.714903836441718,381.93545264392947,631.6810112427644,0.42004071780552166,0.541385320103259
5,-1.0298442140972162,1.9601523441288613,119.49705404067184,3.2768440149405282e+19,0.48832005312582183,0.36969343476059174
5,9.741382403375177,14.416961335286228,24.217510414495514,1325680387089570.2,0.3082421954581346,0.0045762665378467045
5,2.0573813232053535,4.394915490034038,325.61557374236435,8.046093228778278e+17,0.34806031779040975,1.1928972390310368
5,-2.801844834451522,12.811447090442446,316.1522986245006,8020954812731370.0,0.6241211151745079,1.126987134354232
5,-2.8193479659874408,15.032200578033052,148.05512710122733,4.49231596896596e+17,0.08707493959316152,-0.015374378248781306
5,7.9392241876388265,25.741097653710305,275.1007297721771,478830973342.7992,0.5307121055998637,0.5382180784758439
5,6.97579075206299,7.163514489330446,174.8470231349124,46801078880.78782,0.41011560005028147,0.04123983302456031
5,3.302112278232981,11.794520308679111,428.6422055396817,3.177210024869238e+20,0.09840426125210769,-0.20172017558548486
5,4.746789075160155,28.634132157963215,176.0904680980305,4.975130808653034e+16,0.6051410315656927,0.05798235041958494
5,-3.9036687742880676,27.908091270356593,492.65799920637266,7.451610554468447e+25,0.29959567594170794,-0.6410021696246337
5,-2.270173563055715,5.038221425901986,368.20364750833795,2.427675338030765e+18,0.3901608161252812,-1.9189427508404722
5,-1.1842524278310669,32.62326457572968,473.1663444098861,2536417310704664.0,0.2404035125936919,-0.05563960066001292
5,-1.8564851932685205,20.879435601653164,271.89764220007254,2.0390324323077133e+26,0.5246011867954706,-0.7236266406964504
5,2.2963656013678175,7.652695667015314,438.0677666687985,390877243939450.1,0.5812733948010365,0.6349500198777405
5,1.3702671485083808,2.6377902194274174,48.76916187043683,1511554318965419.2,0.29552662259073426,0.4039980698991664
5,7.855254970674707,12.612230910145284,130.35922795482776,9.321039175608925e+20,0.4859309942003058,-0.8826180080439477
5,3.925601980527091,24.02793242703021,85.46886689400104,2.2002674985468576e+17,0.5165829870510059,0.09286274839856504
5,-0.06459822137797033,10.915847915596725,104.00179888369317,1.9648403170248366e+18,0.31311419575564137,-0.7393281506655405
5,-2.4742196802617,4.94617081610113,81.11331915137708,654037008.5642823,0.23146308941412838,0.5457920381794379
5,6.418016864276353,5.385826844000001,363.0407516500169,1.9092931482479854e+20,0.13816442648853955,0.8891227592287837
5,0.7650859738401188,17.18806464888766,345.1865357264274,1.915708985706005e+20,0.4420823821359911,-0.007245905051968275
5,-1.347324379015689,6.169606168055464,15.214975299482369,4.6732197827688464e+19,0.416830933893659,-0.6979833615350154
5,2.781140506956312,6.207872103414099,62.44684181718018,6.052503901308526e+20,0.32789177527669866,-1.4946673309448637
5,8.58127143936816,40.84008245867497,469.4136305494022,7.120365711035357e+21,0.34625959609449874,-0.17148916856426422
5,-2.7034700199724844,6.936503340673944,120.60224933809818,2.3621533518288174e+18,0.3435024725834208,0.6908684052196099
5,8.824840243622885,10.65608497336487,247.63634425297204,2.781677177961347e+16,0.5558008642237645,0.08471827874668612
5,0.9401342975477842,5.599876520413232,319.7427977681356,2.6294610912995287e+19,0.2987453139456165,1.9659757212368283
5,-2.4757558001292317,4.142394551241214,473.88275011118816,50617604763663.28,0.40281619705614624,0.6854646002030073
5,9.739004426071217,10.165482781581108,227.82620141377208,1.3893758408919114e+18,0.29509525979462986,-0.21715465673814974
5,-4.776452047443213,4.270222223138993,443.65150720707743,1.8875381886213488e+23,0.2126444861751185,0.35026315967105753
5,1.4269996542954697,11.66778687743128,408.78628629452487,6200065443687689.0,0.45916515367763405,1.0715465390914651
5,8.014878629626821,12.445785202430823,91.08612525434727,3.899369085520458e+23,0.20764496920059303,0.5919628362361004
5,4.00293992642899,15.265664707579697,265.69187104681646,58507724810974.25,0.5218473821817691,-0.0503037552208797
5,8.815212305887847,12.05124067098419,142.5500886475727,3.4911367617943795e+17,0.48907204042912056,-0.12492855564919814
5,8.140688750290497,16.51271097602914,491.31079919857234,5.756509141955787e+16,0.4582385648601203,0.4964010005224289
5,1.0504896126420062,3.306031183615869,361.5332131010332,1030229445527298.9,0.45442049299254655,-0.05059557037809383
5,2.3335248723923643,20.900409155960233,235.7861119745895,111127811194288.45,0.08692152000113881,-0.05351518670348776
5,1.3004104921612045,8.013150859308455,399.73845144430675,3.668679075120897e+29,0.19111020203368748,0.7072897108405918
5,6.843130172684763,17.822259321538734,361.8812432469578,3.2426085165351616e+17,0.5909836865316976,0.40019310758450566
5,6.751658461367347,24.586210358857578,276.432581248062,2.4855815810282844e+16,0.46999709651519167,0.8592603633716277
5,-4.223537507567146,19.167306517745118,315.42438490316306,9.068396362425528e+17,0.3390866178772796,0.055906302357185196
5,4.033518025895891,3.093437282018619,458.04545600099857,237309.58806476044,0.41181881688685856,1.2525928487973208
5,6.11526723876694,17.291952060170022,206.77806617683083,1579776948.330881,0.28384680769761483,1.226504797657343
5,8.209682228313085,8.625287623914533,455.5697457602028,9.122281239854457e+19,0.18369223204976376,0.37200244333646104
5,9.180788664816845,20.838983148724754,416.0717914717854,6.10421920138503e+20,0.335822894801313,-0.7349098303020951
5,-2.9425147362872406,12.082383667717163,383.52383447437586,3.2241011188398928e+19,0.433058733543021,-1.3886045183598175
5,-4.1577323481625745,7.534787356106664,232.32374515786677,37257545308.88583,0.29374628395615143,0.5597597148973028
5,3.4110416266791503,9.356778395917164,74.04886905711432,1.5992968846921216e+19,0.3816616795287159,-0.7402212930094647
5,0.6006626638572552,7.977600986826277,134.55274467979268,198170139373698.38,0.4567214488338967,-0.1666652312079516
5,1.5370436952909037,13.395477365275793,356.52868472101693,3.970593975271955e+18,0.2442728910897754,-1.533178603055624
5,6.12590739240466,18.281260916444126,145.7373495622454,5506636551134094.0,0.300953359091551,1.016058163257416
5,2.2810701595941687,15.78525626527404,394.74173275208375,181865522420700.03,0.14935952547661516,0.6189768014277671
5,4.6091328651777275,32.26164994171457,105.3611398382879,3.8038572022934113e+18,0.4147073474626613,-0.5031617833184839
5,2.9533679762358194,2.5464592703189344,195.04197293707554,50432682090902.375,0.3251313084162974,-0.6862597789704715
5,0.942506737100409,3.409181531958862,361.22656483533666,2.442158177289875e+18,0.18570210131265327,0.9365997146419662
5,9.658896707076396,5.727531702942574,42.772388031780345,30928060638.417587,0.3949623279014311,-0.136835528735524
5,-2.4343175307993437,1.280148512665759,188.02389461780555,469750997693134.25,0.36260290695440817,-0.5124368034509686
5,8.908588551425561,13.221936909956522,403.81337422587785,3.714082444654187e+16,0.5726234899929761,-0.4331285944268237
5,2.2348501964049587,3.145528080056441,342.26284285810885,3.1855732794308924e+16,0.47649714196851284,0.8939734030441747
5,4.150537617325629,9.857791412458583,109.21130872826765,1.1317461691807772e+21,0.5561565964150519,-0.7948201363914837
5,2.4839731838276444,7.835370369886202,448.2091116822579,1117579920800867.4,0.2026113624957645,0.6250106558118437
5,-0.10608408676799463,18.513695959972104,383.3114703374615,1.1919279416307523e+18,0.31651066649300197,-1.8603952853660795
5,4.023088606567484,31.111455721912744,57.774312649214664,318921274677.039,0.3433568344934762,-0.3204925209168781
5,-3.7303653194387767,5.203701993106334,75.65022990163023,3.5363679508959304e+21,0.3092686269763792,-1.0578894567330037
5,7.508622904813722,17.957665153620113,157.07848882856155,29712630880403.117,0.47235680312601996,-0.6327595488549834
5,-0.5252987757960819,6.310040477786539,457.1696759034392,3009406624.7018347,0.694315521181486,0.7966802331256052
5,-2.8477736921582606,8.58564717047844,325.97869154810354,2.291609732931322e+25,0.34614411718439075,-0.20096132475275147
5,4.464946224266095,2.686810842082619,271.2238116795097,1.1474231078149198e+17,0.28360030540473136,-0.40894168808973436
5,1.7942585151037829,12.969063179385879,154.1276476497604,6.808270588370469e+18,0.3592813366982977,0.9743113618108209
5,4.905998340778186,10.131569055229317,93.88180958282706,783590537853188.1,0.10958020114532036,1.4195578568623701
5,-1.6289914863518917,10.45447979072458,55.7298314209581,5.354887047465997e+21,0.4738579975004554,-0.4599163421155541
5,3.104636595993922,1.9525855783105974,201.64688528445913,93293569098149.31,0.3449857745386863,1.152578749749924
5,8.678909262971452,13.721590742030589,481.2930117695396,2.5686792798356725e+21,0.5102110783726419,0.47382384297739705
5,-3.75369704338228,1.8920477016491988,114.63311748565219,9.09221088244975e+18,0.25778763848942676,-0.19582967911033258
5,9.061393345176908,12.383447820245733,27.414824657999517,1.4180108282762297e+20,0.5092975764804318,-0.6068340007527334
5,3.1613919514799615,12.11021817016603,48.75578366330871,2.38208044761399e+18,0.4200034064154549,0.471740473689166
5,-3.561539493205466,8.73933374054249,448.07429941004,1.1696821608966735e+20,0.4603995509926346,-1.6391749210536484
5,0.07317458207262284,5.819402408225758,472.18455125295304,18756485485.485252,0.347477427407953,0.4943730913984096
5,2.023883840626354,9.207216419434392,229.68570813463725,2941963943975585.5,0.3240720505812735,1.1548629138694233
5,-1.9785158977453534,0.310071082375598,126.53117552368292,1.442828276648439e+20,0.669439263112705,-1.195953064735411
5,1.435404829731115,28.858169542014245,272.40946498656484,2.57282422073681e+21,0.5922790195614434,-0.006679864734882137
5,4.0784732682430285,12.802395442196925,428.3366360159046,1968831676687.8027,0.36280038424271877,-0.15516101758734802
5,9.764677280354546,5.506983182068389,392.98629780291276,6.206984560877084e+19,0.5565170495832371,-0.6391174952785654
5,2.5107187393700707,7.923997642240747,423.4492571520965,92063053.83912158,0.3615353017795989,1.0747137061163303
5,5.650999817502271,7.067806592302162,22.95729565805732,3.151169839267318e+19,0.46776907377551075,1.4455916748896023
5,-3.1680846227655652,11.098383150191866,470.12287638844134,1.3285873238881416e+17,0.2663384513156384,-0.6928208444969116
5,-0.9700800956565994,18.010605585431666,458.70654970043984,1.2042245712795802e+20,0.6351596931317344,-2.740315552684947
5,-2.7547979252198784,4.263570904614076,443.0113369293255,12885724322729.832,0.41592034495623,-1.1017876622222083
5,2.7624586215994817,7.123981194001935,419.31480310468015,3.8223829882311887e+21,0.6163951425695527,-0.4399963633186249
5,0.5441585413921066,6.289456177371376,268.2318028599344,8650213755.987383,0.3021002646270409,-2.001369504134837
5,6.1299616114442586,47.99994233217973,420.7627729559554,2912959235986037.5,0.5707895287960172,1.4500797526267397
5,-0.3652972703941648,8.938729088766642,342.06990409538713,2.9282017714798244e+19,0.713705099112349,0.044756925959342685
5,7.479348594906632,19.75981842786908,97.38915756903002,1.0016993456031314e+16,0.2312329987400037,0.46776310356000345
5,2.6514237182720226,27.98927749441743,363.9681403100028,1886492485187.2239,0.33552538774920415,-1.5835304215934856
5,1.4013021469697504,44.46555719259142,150.81944639514603,3242581061325.8916,0.3222798892948225,-0.4039966236648828
5,-1.29633764515116,6.415004538335092,177.68848486285228,4.870944169598771e+28,0.5818482536646127,0.26917676669186114
5,-0.4738171492930183,25.00053047172073,335.22694076069405,2.1184586584665583e+22,0.6665911181939719,0.4286911184561538
5,5.689261130296565,9.688391167403013,234.92647913167684,1.5069504317583362e+26,0.25628887257762495,1.4272816211026114
5,2.3407088905815616,8.4873171660696,120.79217275660092,6.011330078226642e+21,0.6308737925435696,-0.32445963768699776
5,-2.1145312861862395,8.29324118382592,446.2053769689194,1.2842639415803407e+18,0.1471239543904634,-0.27568276339186437
5,8.592172958385737,0.8647387919518599,83.2344345020872,5682317176278021.0,0.831475689882274,1.0890143825903187
5,4.93070960452536,14.037090481158774,368.75492406327095,7222395956023.357,0.7618311062525949,0.12695716547226626
5,-1.3112653495405602,16.61478838505198,173.1767275461033,2.0747403696806853e+24,0.2693644011241151,-1.4384418506437828
5,7.604415285013863,19.202573778884993,184.82323226952983,141975260288864.84,0.20854038435636896,-0.0573652889838047
5,8.463957377411104,18.116971541089924,69.11606875688489,1.1766318374532315e+21,0.15192599054998196,0.4083843730999161
5,-3.0294841588026817,13.699615780728688,239.75017093297808,8.228799190664879e+21,0.37190185492572636,-0.15661111135915756
5,2.920756813069689,15.836699545504002,178.08349070402852,4.8900530963240575e+19,0.346711524065013,3.081915162048909
5,2.7635361429636216,6.506486729617599,473.3720869311771,1698579590229948.8,0.32621376865233503,1.462584390151886
5,2.283271294983659,2.8960234623882295,340.7267058576829,9.111530769566056e+18,0.5868000560187754,1.2372852888530599
5,2.7412494957149027,4.173891093601544,446.25312697875034,8.18007606146092e+17,0.157478445873307,-1.4782773584606967
5,7.160457030078197,14.284088566085728,209.75742068017811,3.2347276774299116e+16,0.17164114323525584,-0.5285559110733448
5,-0.1595535153022949,30.694376529141117,165.350561245095,3.187764440403376e+24,0.08756461215424588,1.139088184041462
5,-4.141633736890899,9.889902536671917,243.6677277191395,1.979830548583329e+19,0.3711867545151967,0.43699382441028445
5,-3.7712632127615886,8.272901966640331,175.9785320848395,2.4798718946119153e+28,0.33026202893629225,-1.6489611191392004
5,-3.5328159862133,15.803154602951597,308.754847790273,1.1835697697238855e+22,0.43521063042076347,1.2102792520284127
5,0.5037902381678245,4.097594273725085,46.40592903660501,8.664522481456363e+16,0.1295237662495531,0.921215637093594
5,6.696119431412896,3.163882839410494,403.0429260514748,19670132891724.92,0.3044868946323657,0.4845288575949052
5,6.783038604460863,10.180941456803337,108.38471609466482,5.275493265072593e+19,0.2830018656249119,0.2177099401204797
5,-0.3005274289819617,3.6049536297311846,176.7956643159979,26184600319.056026,0.19729758544632187,0.3663163019161732
5,6.562709813530343,21.3741224909843,155.26813531120757,1.2784073547439402e+20,0.2815562199967354,0.8863138240997221
5,-2.7126784630011294,11.401553742330373,469.1113333075877,3.025215238902401e+19,0.2622431974574439,-0.15597538708424413
5,4.919802810936401,13.286372232916317,69.56521848732032,3.453725672649675e+18,0.255955989840472,-0.3210197078071902
5,-3.8467884323479677,11.331900836761806,185.09709110923617,2.0996778402294336e+17,0.11634015128145779,-0.6531789927638801
5,-0.5602870102209687,4.650494162574652,342.603992239259,2.2044047095961538e+22,0.18905413897667833,0.4099480347937716
5,-0.10975469108025315,8.745363818175235,240.7421884738323,7.188819088112352e+23,0.3479009188269153,-0.02235184720180267
5,1.9608339558706014,5.546804432529163,60.68248136091785,7.693419917643834e+17,0.33040972588233714,-0.3020380070430144
5,6.609730599586841,50.83123020380332,355.8969145987928,1.5241804214872366e+16,0.5084802774744769,-0.38816780816429913
5,6.117504076705199,9.952976278618284,156.11569683190677,4.2301044264539395e+23,0.3886152896249791,-0.03117080893634393
5,-3.702811040411337,11.541120991691892,321.8180280511734,1.216547471010201e+19,0.774126580400274,2.1500454102543096
5,1.9261248981119028,19.413035940397315,77.49456322479051,51804962013733.05,0.5459848636297711,0.0981198015835064
5,-3.8166452829614217,9.134032955574124,69.5576291389198,1.3002125165042144e+17,0.09017834537952797,-0.3335059449822114
5,-2.2603243739016325,16.332547719591194,284.0534269998293,6.031307668307258e+21,0.49821061740564576,-0.37431945260721533
5,7.343649013553776,27.678879244931416,248.73385204725167,1.0217431813724997e+23,0.21980266389198075,0.4057236704037446
5,-3.8820974637636594,3.41334851615506,156.5843874239954,8.618219252017646e+18,0.39907602015116617,0.7133026790901713
5,9.193634938711226,6.547197917250925,248.40745856461209,1.3155521331501804e+18,0.5253975904658066,-0.0801960847157934
5,-2.6756771513400586,20.501970529262415,176.1045189164235,1.1754470711620056e+17,0.05598948843187377,0.9734208653670463
5,8.223129581390157,7.940826536915347,401.6987429116577,5.69510558145668e+17,0.1649237914689932,0.5581842086843323
5,3.8938793192596535,2.71385912671208,42.13498733722751,2.704528439510508e+22,0.5253732975003056,1.3217840574577808
5,-2.360324771519129,9.091918395847042,182.90860650613263,2.906754452667785e+16,0.557441822334616,-0.25121778571444864
5,1.5393005603246426,6.582680596051182,190.8004234408833,1.1293162760126069e+17,0.08256118391566351,-0.037609307382955294
5,-3.7626730902532235,31.621511875751814,115.3108764990828,4.576233119253119e+16,0.2332176085136595,-0.3337421818101265
5,-1.74707734830832,16.009356135678992,297.8088183834712,1454588585315.416,0.6107435793546181,-1.1230613748810865
